model,item_id,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
bottomup_mix,Item_0,0.518132014176019,5079.0,3247.5975,2471.6075,-1831.4025000000001,-0.3605832841110455,504.0
bottomup_mix,Item_1,0.6761999218291967,10234.0,10200.825,3313.77,-33.17500000000001,-0.0032416454954074664,336.0
bottomup_mix,Item_10,0.3180036555645816,1231.0,1332.2775000000001,1275.0075000000002,101.27750000000003,0.08227254264825348,504.0
bottomup_mix,Item_11,0.16011538461538463,130.0,103.39750000000001,188.9675,-26.6025,-0.2046346153846154,336.0
bottomup_mix,Item_2,0.3820766008378217,1671.0,1034.84,1095.395,-636.1600000000001,-0.3807061639736685,504.0
bottomup_mix,Item_3,0.616751730959446,5055.0,3428.865,1937.32,-1626.135,-0.32168842729970326,336.0
bottomup_mix,Item_4,0.32318998716302955,779.0,605.7125,691.1875,-173.2875,-0.2224486521181001,336.0
bottomup_mix,Item_5,0.5316149237472767,2754.0,3145.7475000000004,1289.9325,391.74750000000006,0.14224673202614382,168.0
bottomup_mix,Item_6,0.4501687051876845,2371.0,1487.2174999999997,1333.7175,-883.7825,-0.3727467313369886,336.0
bottomup_mix,Item_7,0.35843499197431783,623.0,450.9375,484.4125,-172.0625,-0.27618378812199035,168.0
bottomup_mix,Item_8,0.28849914236706686,583.0,448.5275,618.5125,-134.4725,-0.23065608919382505,336.0
bottomup_mix,Item_9,0.25637978142076506,183.0,136.43,193.765,-46.57,-0.2544808743169399,168.0
cate2_mix,Item_0,0.5320312894320602,5079.0,3170.8965103803457,2402.674981533553,-1908.1034896196543,-0.37568487686939445,504.0
cate2_mix,Item_1,0.7020179332406378,10234.0,10182.718976606244,3049.548471215313,-51.28102339375749,-0.00501084848483071,336.0
cate2_mix,Item_10,0.4007082216033448,1231.0,1337.4712000486606,1165.428768497012,106.47120004866055,0.08649163285837574,504.0
cate2_mix,Item_11,0.2160932700556858,130.0,115.69857632252227,189.51432610804397,-14.301423677477729,-0.1100109513652133,336.0
cate2_mix,Item_2,0.439548578711416,1671.0,1017.7227803589417,1005.3275029893796,-653.2772196410583,-0.39094986214306304,504.0
cate2_mix,Item_3,0.6300751072606902,5055.0,3498.9482157801585,1869.970332797211,-1556.0517842198417,-0.3078242896577333,336.0
cate2_mix,Item_4,0.4013129169325654,779.0,603.1602942714709,620.454907272937,-175.8397057285291,-0.22572491107641734,336.0
cate2_mix,Item_5,0.5705630479558247,2754.0,3158.659823345097,1182.669365929659,404.6598233450967,0.14693530259444323,168.0
cate2_mix,Item_6,0.5048202580159251,2371.0,1511.3134305581823,1198.9548172233367,-859.6865694418177,-0.3625839601188603,336.0
cate2_mix,Item_7,0.49317159419777745,623.0,450.5765629223717,386.93734609040376,-172.4234370776283,-0.27676314137661046,168.0
cate2_mix,Item_8,0.3013625329647213,583.0,448.52750000000003,619.2151302774762,-134.4725,-0.23065608919382505,336.0
cate2_mix,Item_9,0.32776526259651667,183.0,126.68112940600682,182.95121027504382,-56.318870593993175,-0.3077533912240064,168.0
cate2_prophet,Item_0,0.5277218314984219,5079.0,3765.102880123992,2431.4349571956136,-1313.8971198760084,-0.25869208896948387,504.0
cate2_prophet,Item_1,0.7368315909793768,10234.0,10128.442619410582,2693.265497917058,-105.55738058941841,-0.010314381531113779,336.0
cate2_prophet,Item_10,0.41530949580712906,1231.0,1329.801559878602,1125.0435452187376,98.80155987860184,0.0802612184229097,504.0
cate2_prophet,Item_11,0.23094312531633365,130.0,121.94527125695322,191.90005867470646,-8.054728743046798,-0.06195945186959075,336.0
cate2_prophet,Item_2,0.4147213563288022,1671.0,1197.9868366394637,1062.5577447781898,-473.01316336053617,-0.28307191104759793,504.0
cate2_prophet,Item_3,0.6086381477345593,5055.0,4155.929621793451,1978.3341632018028,-899.0703782065491,-0.17785764158388706,336.0
cate2_prophet,Item_4,0.4339528029075689,779.0,627.7518443823342,573.4941775776593,-151.24815561766576,-0.1941568108057327,336.0
cate2_prophet,Item_5,0.6106744896109444,2754.0,3155.7799373005746,1072.2024556114584,401.7799373005747,0.14588959233862553,168.0
cate2_prophet,Item_6,0.4886287172474115,2371.0,1783.6098918930275,1241.6198629175674,-587.3901081069727,-0.2477393960805452,336.0
cate2_prophet,Item_7,0.4270972395520919,623.0,537.5314255711746,440.1308241874689,-85.46857442882546,-0.13718872299971985,168.0
cate2_prophet,Item_8,0.29384307623722133,583.0,343.7545195719766,572.3499132427338,-239.24548042802346,-0.4103696062230248,336.0
cate2_prophet,Item_9,0.3516156367161411,183.0,131.68748886141938,178.9256114353766,-51.31251113858062,-0.2803962357299487,168.0
ensemble,Item_0,0.5590067335876924,5079.0,3829.6181308591163,2271.216865242908,-1249.3818691408842,-0.24598973599938653,504.0
ensemble,Item_1,0.7271148581380117,10234.0,10553.930405768831,2792.706541815589,319.9304057688309,0.03126152098581502,336.0
ensemble,Item_10,0.4142751639272835,1231.0,1397.0100851632528,1154.7672640411865,166.01008516325277,0.13485790833732964,504.0
ensemble,Item_11,0.27027399695048393,130.0,150.29681855784378,210.02557935071798,20.296818557843775,0.1561293735218752,336.0
ensemble,Item_2,0.48603259222172795,1671.0,1353.2645017453124,958.5085213262355,-317.73549825468785,-0.1901469169686941,504.0
ensemble,Item_3,0.7137681799420772,5055.0,4291.15027414068,1446.9018503928003,-763.8497258593194,-0.15110775981391086,336.0
ensemble,Item_4,0.38934387155436406,779.0,511.39354932563134,591.2771324654816,-267.60645067436866,-0.3435256106217826,336.0
ensemble,Item_5,0.6422680231878558,2754.0,2697.222098246636,985.1938641406448,-56.77790175336412,-0.020616522060045068,168.0
ensemble,Item_6,0.5570111296481726,2371.0,1757.4169015300795,1081.026905583505,-613.5830984699206,-0.2587866294685452,336.0
ensemble,Item_7,0.5112607919878324,623.0,484.1946472754301,377.34763054966265,-138.80535272456993,-0.22280152925292124,168.0
ensemble,Item_8,0.31112505321255574,583.0,375.1864137003837,577.6492387581764,-207.81358629961636,-0.35645555111426475,336.0
ensemble,Item_9,0.37170794921110795,183.0,138.60482600166281,178.3782649098858,-44.39517399833718,-0.2425965792258862,168.0
ensemble_bias_global,Item_0,0.5634318022284741,5079.0,4354.727940188977,2253.049103053878,-724.2720598110234,-0.14260131124454092,504.0
ensemble_bias_global,Item_1,0.6803831231288431,10234.0,12001.064870272381,3270.9591178994197,1767.064870272381,0.17266610028067042,336.0
ensemble_bias_global,Item_10,0.4082006472057382,1231.0,1588.5653980913855,1221.7185802908682,357.5653980913854,0.2904674233073805,504.0
ensemble_bias_global,Item_11,0.3059584038321885,130.0,170.9052267695756,221.1772866645992,40.905226769575606,0.314655590535197,336.0
ensemble_bias_global,Item_2,0.4813552028186206,1671.0,1538.8215051337766,979.9908566180345,-132.17849486622333,-0.07910143319343108,504.0
ensemble_bias_global,Item_3,0.7378000332165288,5055.0,4879.5444756675815,1325.4208320904474,-175.4555243324182,-0.034709302538559486,336.0
ensemble_bias_global,Item_4,0.4074487346154219,779.0,581.5148407972332,593.0210022168294,-197.4851592027668,-0.25351111579302543,336.0
ensemble_bias_global,Item_5,0.6161664133748723,2754.0,3067.059960230239,1057.0776975656017,313.0599602302392,0.11367464060647756,168.0
ensemble_bias_global,Item_6,0.5824360697682516,2371.0,1998.3904979937329,1024.9539373161685,-372.60950200626723,-0.1571528899225083,336.0
ensemble_bias_global,Item_7,0.5260972180145786,623.0,550.5864780589088,378.0953846083552,-72.41352194109122,-0.11623358256996985,168.0
ensemble_bias_global,Item_8,0.3365459196297375,583.0,426.6312469525089,586.9664712126788,-156.3687530474911,-0.2682139846440671,336.0
ensemble_bias_global,Item_9,0.40453081197702073,183.0,157.6100508744634,181.0650784231645,-25.389949125536596,-0.13874289139637483,168.0
ensemble_bias_horizon,Item_0,0.562805769584166,5079.0,4367.086717956559,2254.782467986425,-711.913282043441,-0.14016800197744458,504.0
ensemble_bias_horizon,Item_1,0.6793290298363689,10234.0,11979.836021068113,3281.7467086546003,1745.8360210681121,0.17059175503890092,336.0
ensemble_bias_horizon,Item_10,0.4075606940048517,1231.0,1585.8523451017022,1221.9371602885626,354.85234510170244,0.28826348099244714,504.0
ensemble_bias_horizon,Item_11,0.3088238599493067,130.0,171.21660601161523,220.82268801986703,41.21660601161524,0.3170508154739634,336.0
ensemble_bias_horizon,Item_2,0.48202264918713217,1671.0,1542.5302289357774,977.7935083330865,-128.4697710642228,-0.07688196951778745,504.0
ensemble_bias_horizon,Item_3,0.7398821594175431,5055.0,4891.826544779441,1314.8956841443196,-163.1734552205585,-0.032279615276074876,336.0
ensemble_bias_horizon,Item_4,0.4069796929368194,779.0,583.1261338787232,593.7775445986014,-195.87386612127682,-0.2514427036216647,336.0
ensemble_bias_horizon,Item_5,0.6136869200195335,2754.0,3059.956755526765,1063.9062222662046,305.9567555267647,0.11109540868800462,168.0
ensemble_bias_horizon,Item_6,0.5829688708997551,2371.0,2004.8706954578756,1024.066527719029,-366.1293045421245,-0.15441978259895592,336.0
ensemble_bias_horizon,Item_7,0.5263940413041106,623.0,551.3126436266537,377.0663744060103,-71.68735637334638,-0.11506798775818038,168.0
ensemble_bias_horizon,Item_8,0.3384390157851426,583.0,426.91812525313117,585.8633526425211,-156.08187474686883,-0.2677219120872536,336.0
ensemble_bias_horizon,Item_9,0.40375323919221756,183.0,157.87408193592205,181.1998659074928,-25.125918064077958,-0.1373000987108085,168.0
ensemble_bias_item,Item_0,0.526906973394312,5079.0,5169.984476659807,2445.2457700622663,90.98447665980655,0.017913856400828224,504.0
ensemble_bias_item,Item_1,0.733545513518133,10234.0,10118.91325845919,2726.895214655427,-115.08674154080934,-0.011245528780614553,336.0
ensemble_bias_item,Item_10,0.4126009404115643,1231.0,1306.93452750524,1128.861812639869,75.93452750524025,0.061685237615954715,504.0
ensemble_bias_item,Item_11,0.20270549771286292,130.0,112.72261391838282,190.01918451303845,-17.277386081617166,-0.1329029698585936,336.0
ensemble_bias_item,Item_2,0.48331688425812563,1671.0,1501.3626149189236,973.9540105381409,-169.63738508107633,-0.10151848299286435,504.0
ensemble_bias_item,Item_3,0.7377378228388768,5055.0,5179.7681905905265,1325.7353055494782,124.76819059052622,0.024682134637097175,336.0
ensemble_bias_item,Item_4,0.42294412836610945,779.0,690.3812915896024,605.5541353513478,-88.61870841039763,-0.11375957433940646,336.0
ensemble_bias_item,Item_5,0.6391940841964763,2754.0,2802.3585669387753,993.6594921229041,48.35856693877527,0.01755939249773975,168.0
ensemble_bias_item,Item_6,0.5885615807417612,2371.0,2372.512817065607,1016.9658889333687,1.5128170656073259,0.0006380502174640767,336.0
ensemble_bias_item,Item_7,0.5255151023287267,623.0,627.9501028340774,390.09995955495276,4.950102834077448,0.007945590423880334,168.0
ensemble_bias_item,Item_8,0.3688311845200945,583.0,506.501658495518,605.618864879265,-76.49834150448204,-0.13121499400425737,336.0
ensemble_bias_item,Item_9,0.44403099269340934,183.0,187.11651510224482,187.33343481805613,4.116515102244833,0.022494618045053733,168.0
ensemble_residual_beta_0.3,Item_0,0.5614949074922,5079.0,3876.7476989413326,2259.557216148967,-1202.2523010586676,-0.23671043533346478,504.0
ensemble_residual_beta_0.3,Item_1,0.721483477314258,10234.0,10683.216066675312,2850.338093165884,449.2160666753119,0.0438944759307516,336.0
ensemble_residual_beta_0.3,Item_10,0.4145715135958967,1231.0,1414.5049822825686,1160.8138091795845,183.5049822825686,0.1490698475081792,504.0
ensemble_residual_beta_0.3,Item_11,0.27180600200822,130.0,152.19926650507787,211.52970598294067,22.199266505077873,0.17076358850059903,336.0
ensemble_residual_beta_0.3,Item_2,0.48671184187239147,1671.0,1368.2436680214082,959.3325940402059,-302.75633197859173,-0.18118272410448338,504.0
ensemble_residual_beta_0.3,Item_3,0.7162430896468533,5055.0,4337.625688646291,1434.3911818351562,-717.3743113537091,-0.14191381035681683,336.0
ensemble_residual_beta_0.3,Item_4,0.38887302671002805,779.0,516.5048106276843,592.8257469688998,-262.4951893723157,-0.3369642995793526,336.0
ensemble_residual_beta_0.3,Item_5,0.633836481541346,2754.0,2731.8691440173707,1008.4143298351332,-22.130855982629328,-0.008035895418529167,168.0
ensemble_residual_beta_0.3,Item_6,0.5585394021542416,2371.0,1776.222781357962,1078.009432319181,-594.777218642038,-0.25085500575370645,336.0
ensemble_residual_beta_0.3,Item_7,0.514476197488162,623.0,489.4796926756302,375.90590656332773,-133.52030732436975,-0.21431831031198997,168.0
ensemble_residual_beta_0.3,Item_8,0.3127511220689409,583.0,379.1896252699546,578.9498281301977,-203.81037473004534,-0.3495889789537656,336.0
ensemble_residual_beta_0.3,Item_9,0.37380545498672985,183.0,140.0180728931131,178.65706646376503,-42.9819271068869,-0.2348739186168683,168.0
ensemble_residual_beta_0.5,Item_0,0.5622830782977516,5079.0,3908.1674109961436,2256.2059540722707,-1170.8325890038566,-0.23052423488951695,504.0
ensemble_residual_beta_0.5,Item_1,0.7164970950520179,10234.0,10769.406507279631,2901.36872923765,535.4065072796323,0.05231644589404263,336.0
ensemble_residual_beta_0.5,Item_10,0.4138401443870129,1231.0,1426.1682470287792,1165.9883590626946,195.16824702877912,0.1585444736220789,504.0
ensemble_residual_beta_0.5,Item_11,0.2728273387133775,130.0,153.4675651365673,212.53245707108914,23.467565136567266,0.1805197318197482,336.0
ensemble_residual_beta_0.5,Item_2,0.48638030992454134,1671.0,1378.2297788721391,961.192649845216,-292.77022112786096,-0.1752065955283429,504.0
ensemble_residual_beta_0.5,Item_3,0.7169851323001674,5055.0,4368.609298316698,1430.640156222654,-686.3907016833023,-0.13578451071875416,336.0
ensemble_residual_beta_0.5,Item_4,0.3884254292452506,779.0,519.9123181623863,593.962309640415,-259.0876818376137,-0.33259009221773256,336.0
ensemble_residual_beta_0.5,Item_5,0.6271296406144522,2754.0,2754.967174531194,1026.8849697477988,0.9671745311938054,0.0003511890091480775,168.0
ensemble_residual_beta_0.5,Item_6,0.559289986199908,2371.0,1788.7600345765504,1076.6338381119494,-582.2399654234496,-0.24556725661048062,336.0
ensemble_residual_beta_0.5,Item_7,0.5156698583176499,623.0,493.0030562757637,375.5365716268036,-129.99694372423633,-0.20866283101803584,168.0
ensemble_residual_beta_0.5,Item_8,0.31375153369612346,583.0,381.858432983002,579.8656464950795,-201.14156701699795,-0.3450112641800994,336.0
ensemble_residual_beta_0.5,Item_9,0.3748707858693167,183.0,140.96023748741328,178.90387431946363,-42.03976251258672,-0.2297254782108564,168.0
ensemble_residual_beta_0.7,Item_0,0.5625131675464542,5079.0,3939.5871230509547,2255.6891882228133,-1139.4128769490455,-0.22433803444556913,504.0
ensemble_residual_beta_0.7,Item_1,0.7106091397490859,10234.0,10855.596947883952,2961.6260638078547,621.5969478839529,0.06073841585733368,336.0
ensemble_residual_beta_0.7,Item_10,0.41293235616217655,1231.0,1437.8315117749898,1171.3800807544421,206.8315117749897,0.16801909973597864,504.0
ensemble_residual_beta_0.7,Item_11,0.27384867541853486,130.0,154.73586376805667,213.5352081592376,24.735863768056674,0.1902758751388975,336.0
ensemble_residual_beta_0.7,Item_2,0.4857042393081939,1671.0,1388.2158897228699,963.6284297652851,-282.78411027713014,-0.16923046695220237,504.0
ensemble_residual_beta_0.7,Item_3,0.7169744215857966,5055.0,4399.592907987105,1430.6942988837982,-655.4070920128952,-0.12965521108069145,336.0
ensemble_residual_beta_0.7,Item_4,0.38779219741810755,779.0,523.3198256970884,595.243481480213,-255.68017430291172,-0.3282158848561126,336.0
ensemble_residual_beta_0.7,Item_5,0.6198743073905038,2754.0,2778.065205045017,1046.8661574465532,24.06520504501694,0.008738273436825322,168.0
ensemble_residual_beta_0.7,Item_6,0.5597649497596114,2371.0,1801.2972877951388,1075.911740076937,-569.7027122048612,-0.24027950746725482,336.0
ensemble_residual_beta_0.7,Item_7,0.5165937172835339,623.0,496.5264198758971,375.3353232513049,-126.47358012410297,-0.2030073517240818,168.0
ensemble_residual_beta_0.7,Item_8,0.31467439506714495,583.0,384.5272406960494,580.8266766593033,-198.47275930395062,-0.34043354940643333,336.0
ensemble_residual_beta_0.7,Item_9,0.3758569194948958,183.0,141.90240208171346,179.16517527319468,-41.09759791828653,-0.22457703780484445,168.0
ensemble_residual_beta_0.9,Item_0,0.5627472952914145,5079.0,3968.710729017372,2255.151910850862,-1110.2892709826276,-0.21860391238090718,504.0
ensemble_residual_beta_0.9,Item_1,0.704158528724572,10234.0,10937.119403850955,3027.641617032731,703.1194038509552,0.06870426068506501,336.0
ensemble_residual_beta_0.9,Item_10,0.4117987975534204,1231.0,1448.8618845347266,1176.7116763408371,217.8618845347267,0.17697959750993233,504.0
ensemble_residual_beta_0.9,Item_11,0.2747044906550604,130.0,155.9405688557377,214.51740128542198,25.940568855737688,0.19954283735182837,336.0
ensemble_residual_beta_0.9,Item_2,0.4848067122520936,1671.0,1397.5773837521776,966.2747507493509,-273.42261624782225,-0.1636281365935501,504.0
ensemble_residual_beta_0.9,Item_3,0.7166687795050931,5055.0,4428.391828117975,1432.2393196017545,-626.6081718820251,-0.12395809532779922,336.0
ensemble_residual_beta_0.9,Item_4,0.3867197170140842,779.0,526.4845417753816,596.8150815898947,-252.51545822461847,-0.32415334817024194,336.0
ensemble_residual_beta_0.9,Item_5,0.6126372878414651,2754.0,2799.952595895319,1066.7969092846051,45.95259589531926,0.01668576466787192,168.0
ensemble_residual_beta_0.9,Item_6,0.5601605597279542,2371.0,1812.9222618427061,1075.37778940704,-558.0777381572937,-0.2353765238959484,336.0
ensemble_residual_beta_0.9,Item_7,0.5174637775120985,623.0,499.80690012300755,375.16759148915594,-123.19309987699245,-0.19774173334990763,168.0
ensemble_residual_beta_0.9,Item_8,0.31552978659308617,583.0,386.9735971485901,581.6443574959976,-196.0264028514099,-0.33623739768680944,336.0
ensemble_residual_beta_0.9,Item_9,0.37695150760158,183.0,142.766828967545,179.34873851845705,-40.23317103245501,-0.21985339361997275,168.0
ensemble_shape_0.30_level_light,Item_0,0.5626148513512089,5079.0,4134.506894886743,2254.4316371535915,-944.4931051132567,-0.18596044597622693,504.0
ensemble_shape_0.30_level_light,Item_1,0.6996269080650381,10234.0,10993.424885616118,3074.0182228624,759.4248856161182,0.0742060666030993,336.0
ensemble_shape_0.30_level_light,Item_10,0.4100622677222717,1231.0,1465.5243315459415,1184.857279783595,234.52433154594152,0.19051529776274698,504.0
ensemble_shape_0.30_level_light,Item_11,0.2649980506866284,130.0,146.91846958442298,208.0189764058996,16.918469584422976,0.13014207372633058,336.0
ensemble_shape_0.30_level_light,Item_2,0.48883669884885017,1671.0,1435.5667494041486,957.2120392516877,-235.43325059585123,-0.14089362692749924,504.0
ensemble_shape_0.30_level_light,Item_3,0.7189167803133742,5055.0,4527.666528687007,1420.8756755158934,-527.333471312994,-0.10431918324688308,336.0
ensemble_shape_0.30_level_light,Item_4,0.39119771966811806,779.0,547.0714574747931,604.4381898705362,-231.9285425252069,-0.29772598526984195,336.0
ensemble_shape_0.30_level_light,Item_5,0.6087668450060705,2754.0,2852.139100455507,1077.456108853282,98.13910045550718,0.03563511272894233,168.0
ensemble_shape_0.30_level_light,Item_6,0.5546035434879809,2371.0,1856.492850417042,1092.146569657917,-514.5071495829579,-0.2170000630885525,336.0
ensemble_shape_0.30_level_light,Item_7,0.49395302703771676,623.0,514.4934999757495,395.4762854821814,-108.50650002425054,-0.17416773679654982,168.0
ensemble_shape_0.30_level_light,Item_8,0.32211844932997596,583.0,410.0708909487837,586.4809527109413,-172.92910905121627,-0.29661939802953047,336.0
ensemble_shape_0.30_level_light,Item_9,0.38146466754221386,183.0,149.49030397354278,180.21396638901592,-33.50969602645724,-0.18311309304074996,168.0
ensemble_shape_0.30_level_medium,Item_0,0.5647406806784481,5079.0,4146.108001479068,2243.6345500005436,-932.8919985209325,-0.1836763139438733,504.0
ensemble_shape_0.30_level_medium,Item_1,0.6974814526746248,10234.0,11050.727988567018,3095.974813327889,816.727988567018,0.07980535358286281,336.0
ensemble_shape_0.30_level_medium,Item_10,0.4088950462360119,1231.0,1479.6710525565443,1190.5481566125482,248.67105255654428,0.20200735382335036,504.0
ensemble_shape_0.30_level_medium,Item_11,0.2715130593062688,130.0,149.37736578977388,208.783970370144,19.37736578977388,0.14905665992133754,336.0
ensemble_shape_0.30_level_medium,Item_2,0.49000058250067985,1671.0,1440.9469410570546,955.2541969284055,-230.05305894294565,-0.1376738832692673,504.0
ensemble_shape_0.30_level_medium,Item_3,0.7188871168607625,5055.0,4527.573614632655,1421.025624268846,-527.4263853673448,-0.10433756387088917,336.0
ensemble_shape_0.30_level_medium,Item_4,0.3925837514434742,779.0,554.5463750792271,605.8373442637724,-224.45362492077285,-0.2881304556107482,336.0
ensemble_shape_0.30_level_medium,Item_5,0.603129036601338,2754.0,2889.162120958614,1092.9826331999152,135.16212095861408,0.04907847529361441,168.0
ensemble_shape_0.30_level_medium,Item_6,0.5546311629318098,2371.0,1856.855597578553,1092.0810839565988,-514.1444024214471,-0.2168470697686407,336.0
ensemble_shape_0.30_level_medium,Item_7,0.4921636953336369,623.0,516.3401068073406,397.0200997939256,-106.65989319265941,-0.17120368088709376,168.0
ensemble_shape_0.30_level_medium,Item_8,0.3251172895391595,583.0,416.93772663807675,588.0927742717565,-166.06227336192325,-0.2848409491628186,336.0
ensemble_shape_0.30_level_medium,Item_9,0.38304685838527586,183.0,151.937666784954,181.0381396516361,-31.06233321504603,-0.16973952576527887,168.0
ensemble_shape_0.30_level_off,Item_0,0.5597127088589054,5079.0,4118.364480924531,2269.1716188720006,-960.6355190754691,-0.1891387121629197,504.0
ensemble_shape_0.30_level_off,Item_1,0.7031271635338328,10234.0,10891.82043464343,3038.196608394756,657.82043464343,0.06427793967592632,336.0
ensemble_shape_0.30_level_off,Item_10,0.4107703732099374,1231.0,1443.2968006348392,1177.2222998370626,212.2968006348393,0.1724588144880904,504.0
ensemble_shape_0.30_level_off,Item_11,0.25597526570034806,130.0,143.4977307528482,206.9441616707577,13.497730752848199,0.1038286980988323,336.0
ensemble_shape_0.30_level_off,Item_2,0.48676749357720334,1671.0,1428.1025219420508,960.6696812606094,-242.897478057949,-0.145360549406313,504.0
ensemble_shape_0.30_level_off,Item_3,0.71891824069825,5055.0,4527.579580811085,1420.868293270346,-527.4204191889146,-0.10433638361798508,336.0
ensemble_shape_0.30_level_off,Item_4,0.38625227473888385,779.0,535.5187909521995,604.4382924796275,-243.48120904780046,-0.31255610917561033,336.0
ensemble_shape_0.30_level_off,Item_5,0.6148873792247274,2754.0,2794.9840782903507,1060.6001576151007,40.98407829035075,0.014881655152632808,168.0
